player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Raekwon Davis,44582,DI,IND,17,0,14,0,4,0,0,1,0,43.2,70,1,0.7,0,0,1,0,100.0,164,164,4,1.2,0,0,2,0,56.8,92,2,1.1,0,1,1,0,1,2
Isaac Ukwu,57888,ED,DET,2,1,11,0,1,1,0,0,0,11.6,5,0,0.0,0,0,0,0,97.7,43,44,1,1.2,0,0,1,0,88.4,38,1,1.3,0,0,0,0,0,0
Davon Godchaux,11934,DI,NE,17,2,19,1,5,0,0,2,0,41.5,108,2,0.9,0,0,0,0,100.0,283,283,6,1.1,1,1,3,0,58.5,152,4,1.3,0,0,1,0,0,1
Demone Harris,48452,ED,ATL,9,1,2,1,1,0,0,0,0,39.0,41,0,0.0,0,1,1,0,75.5,105,139,2,1.0,1,1,1,0,61.0,64,2,1.6,0,0,0,0,1,1
Jordon Riley,56759,DI,NYG,11,0,21,1,1,0,1,0,0,52.3,46,1,1.1,0,0,0,0,100.0,102,102,2,1.0,0,0,0,0,47.7,42,0,0.0,0,0,0,0,0,0
Kurt Hinish,56787,DI,HST,10,0,13,0,2,0,0,2,0,60.0,60,2,1.7,0,0,0,0,100.0,101,101,2,1.0,0,0,0,0,40.0,40,0,0.0,0,0,0,0,0,0
Kalia Davis,55389,DI,SF,13,0,28,0,2,0,0,2,0,65.7,71,2,1.4,0,0,1,0,99.1,108,109,2,0.9,0,0,0,0,34.3,37,0,0.0,0,0,1,0,0,2
Carlos Watkins,11897,DI,DAL,16,2,9,0,2,1,0,0,0,49.1,54,0,0.0,0,0,0,1,100.0,110,110,2,0.9,1,0,2,1,50.9,56,2,1.8,0,0,0,0,0,0
Shy Tuttle,37279,DI,CAR,15,3,5,1,3,1,1,3,1,68.2,122,4,1.6,0,0,0,1,100.0,219,219,4,0.9,2,0,0,0,31.8,57,0,0.0,0,0,0,0,0,2
Myles Cole,83500,ED,JAX,8,1,15,0,1,1,0,0,0,21.8,12,0,0.0,0,0,0,1,91.7,55,60,1,0.9,0,0,1,1,78.2,43,1,1.2,0,0,1,0,0,1
Bobby Brown III,82429,DI,LA,17,2,26,1,2,2,0,0,0,41.2,80,0,0.0,0,0,0,0,100.0,199,199,3,0.8,0,1,2,0,58.8,114,3,1.3,0,0,0,0,0,0
DJ Johnson,56704,ED,CAR,14,0,5,0,0,0,0,0,0,65.0,76,1,1.3,1,1,1,0,86.8,118,136,1,0.8,0,0,0,0,35.0,41,0,0.0,0,1,2,1,2,3
Derrick Nnadi,49970,DI,KC,17,0,16,0,1,0,0,0,0,39.5,34,0,0.0,0,0,0,0,97.8,88,90,1,0.6,0,0,1,0,60.5,52,1,1.0,0,0,0,0,0,0
Nick Thurman,49607,DI,CAR,9,0,5,0,1,0,0,0,1,50.7,36,0,0.0,0,0,0,1,100.0,82,82,1,0.6,0,0,1,0,49.3,35,1,1.4,0,0,0,0,0,0
Rodney McLeod,7271,S,CLV,17,0,8,0,0,0,0,0,0,23.1,3,0,0.0,0,0,0,0,4.3,13,299,0,0.0,0,0,0,0,76.9,10,0,0.0,0,0,0,0,0,0
Terrion Arnold,146603,CB,DET,16,0,11,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.2,1,604,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Luke Gifford,50675,LB,TEN,5,0,31,0,0,0,0,0,0,44.4,4,0,0.0,0,0,0,0,9.3,10,107,0,0.0,0,0,0,0,55.6,5,0,0.0,0,0,0,0,0,0
Stephon Gilmore,7016,CB,MIN,15,0,18,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.2,1,553,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Nick Bellore,6515,LB,WAS,4,0,32,0,0,0,0,0,0,,0,0,,0,0,0,0,20.0,1,5,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Lawrence Guy Sr.,6385,DI,CIN,4,0,7,0,0,0,0,0,0,73.2,30,0,0.0,0,0,0,0,100.0,41,41,0,0.0,0,0,0,0,26.8,11,0,0.0,0,0,0,0,0,0
D'Marco Jackson,57691,LB,NO,3,0,20,0,0,0,0,0,0,14.3,1,0,0.0,0,0,0,0,22.6,7,31,0,0.0,0,0,0,0,85.7,6,0,0.0,0,0,0,0,0,0
Tony Fields II,57698,LB,CLV,1,0,8,0,0,0,0,0,0,,0,0,,0,0,0,0,16.7,1,6,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Oshane Ximines,48538,ED,NE,2,0,19,0,0,0,0,0,0,40.0,4,0,0.0,0,0,0,0,83.3,10,12,0,0.0,0,0,0,0,60.0,6,0,0.0,0,0,0,0,0,0
Baylon Spector,57782,LB,BUF,8,0,4,0,0,0,0,0,0,44.4,4,0,0.0,0,0,0,0,5.1,9,177,0,0.0,0,0,0,0,55.6,5,0,0.0,0,0,0,0,0,0
Mykal Walker,57834,LB,WAS,8,0,32,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,15.0,3,20,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Del'Shawn Phillips,57868,LB,HST,3,0,13,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,23.1,3,13,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jordan Fuller,45326,S,CAR,9,0,5,0,0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,1.5,4,264,0,0.0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Luke Masterson,45046,LB,LV,4,0,23,0,0,0,0,0,0,57.1,4,0,0.0,0,0,0,0,12.7,7,55,0,0.0,0,0,0,0,42.9,3,0,0.0,0,0,0,0,0,0
Leki Fotu,44614,DI,NYJ,2,0,22,0,0,0,0,0,0,60.0,6,0,0.0,0,0,0,0,100.0,11,11,0,0.0,0,0,0,0,40.0,4,0,0.0,0,0,0,0,0,0
Vi Jones,58233,LB,ARZ,4,0,1,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,6.1,2,33,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Trysten Hill,44519,DI,NE,2,0,19,0,0,0,0,0,0,11.1,1,0,0.0,0,0,0,0,100.0,9,9,0,0.0,0,0,0,0,88.9,8,0,0.0,0,0,0,0,0,0
Noah Igbinoghene,61155,CB,WAS,17,0,32,0,0,0,0,0,0,75.0,6,0,0.0,0,0,1,0,1.7,8,466,0,0.0,0,0,0,0,25.0,2,0,0.0,0,0,0,0,0,1
Byron Murphy Jr.,44027,CB,MIN,17,0,18,0,0,0,0,0,0,80.0,4,0,0.0,0,0,0,0,0.8,5,665,0,0.0,0,0,0,0,20.0,1,0,0.0,0,0,0,0,0,0
Theo Jackson,62919,S,MIN,8,0,18,0,0,0,0,0,0,28.6,2,0,0.0,0,0,0,0,11.5,7,61,0,0.0,0,0,0,0,71.4,5,0,0.0,0,0,0,0,0,0
Jack Cochrane,63345,LB,KC,3,0,16,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,33.3,2,6,0,0.0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0,0
Derrick Brown,43883,DI,CAR,1,1,5,0,0,1,0,0,0,100.0,22,0,0.0,0,0,0,0,95.7,22,23,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Josh Hayes,66798,CB,TB,5,0,30,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.6,1,163,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Elerson Smith,43766,ED,CLV,1,0,8,0,0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,100.0,4,4,0,0.0,0,0,0,0,75.0,3,0,0.0,0,0,0,0,0,0
Jonathan Owens,66930,S,CHI,10,0,6,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.5,1,219,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Tavierre Thomas,66931,S,TB,5,1,30,0,0,0,0,0,0,20.0,1,0,0.0,0,0,0,0,13.5,5,37,0,0.0,1,0,0,0,80.0,4,0,0.0,0,0,0,0,0,0
Darrell Baker Jr.,43542,CB,TEN,14,0,31,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.3,1,341,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Evan Williams,73864,S,GB,12,0,12,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.3,1,297,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Jonathan Ford,56705,DI,CHI,4,0,6,0,0,0,0,0,0,50.0,11,0,0.0,0,0,0,0,100.0,28,28,0,0.0,0,0,0,0,50.0,11,0,0.0,0,0,0,0,0,0
Kristian Fulton,42894,CB,LAC,15,0,27,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.2,1,424,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Andre Cisco,76641,S,JAX,16,0,15,0,0,0,0,0,0,25.0,2,0,0.0,0,0,0,0,1.5,8,550,0,0.0,0,0,0,0,75.0,6,0,0.0,0,0,0,0,0,0
Juanyeh Thomas,76655,S,DAL,11,0,9,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,4.3,2,46,0,0.0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0,0
DJ Ivey,76670,CB,CIN,11,0,7,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,2.1,1,47,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Daniel Thomas,42544,S,JAX,4,0,15,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,3.8,1,26,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Anthony Johnson Jr.,76736,S,NYG,2,0,21,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,16.7,2,12,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Eli Ankou,48856,DI,BUF,2,0,4,0,0,0,0,0,0,54.5,6,0,0.0,0,0,0,0,100.0,11,11,0,0.0,0,0,0,0,45.5,5,0,0.0,0,0,0,0,0,0
Ochaun Mathis,76838,ED,PHI,2,0,24,0,0,0,0,0,0,100.0,6,0,0.0,0,0,0,0,85.7,6,7,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Rashad Weaver,42495,ED,HST,2,0,13,0,0,0,0,0,0,60.0,3,0,0.0,0,0,0,0,100.0,5,5,0,0.0,0,0,0,0,40.0,2,0,0.0,0,0,0,0,0,0
Nesta Jade Silvera,76888,DI,LV,6,0,23,0,0,0,0,0,0,45.8,11,0,0.0,0,0,0,0,100.0,29,29,0,0.0,0,0,0,0,54.2,13,0,0.0,0,0,0,0,0,0
Sam Roberts,156069,DI,CAR,3,0,5,0,0,0,0,0,0,33.3,3,0,0.0,0,0,0,0,100.0,13,13,0,0.0,0,0,0,0,66.7,6,0,0.0,0,0,0,0,0,0
K'Von Wallace,42467,S,SEA,9,0,29,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,2.0,1,51,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Quinton Bohanna,56673,DI,SEA,1,0,29,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Mike Greene,56664,DI,TB,3,0,30,0,0,0,0,0,0,29.0,9,0,0.0,0,0,0,0,100.0,31,31,0,0.0,0,0,0,0,71.0,22,0,0.0,0,0,0,0,0,0
Charlie Woerner,42257,TE,ATL,1,0,2,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Amari Gainer,77091,ED,LV,2,0,23,0,0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,80.0,4,5,0,0.0,0,0,0,0,75.0,3,0,0.0,0,0,0,0,0,0
Alohi Gilman,41662,S,LAC,11,0,27,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0.5,2,411,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Ko Kieft,41372,TE,TB,1,0,30,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Caleb Murphy,169634,ED,LAC,4,0,27,0,0,0,0,0,0,26.3,5,0,0.0,0,0,0,0,95.0,19,20,0,0.0,0,0,0,0,73.7,14,0,0.0,0,0,0,0,0,0
Chase Brown,77787,HB,CIN,1,0,7,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Camryn Bynum,38408,S,MIN,17,0,18,0,0,0,0,0,0,62.5,5,0,0.0,0,0,0,0,1.2,8,676,0,0.0,0,0,0,0,37.5,3,0,0.0,0,0,0,0,0,0
Cam Jones,81244,LB,KC,2,0,16,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,5.4,2,37,0,0.0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0,0
Nathaniel Watson,81317,LB,CLV,4,0,8,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,11.1,2,18,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Jamel Dean,34918,CB,TB,12,0,30,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,2,457,0,0.0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0,0
Zayne Anderson,34622,S,GB,5,0,12,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,1.4,1,74,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Edefuan Ulofoshio,81459,LB,BUF,1,0,4,0,0,0,0,0,0,40.0,2,0,0.0,0,0,0,0,14.7,5,34,0,0.0,0,0,0,0,60.0,3,0,0.0,0,1,1,0,1,1
Darnell Savage,34247,S,JAX,13,0,15,0,0,0,0,0,0,60.0,3,0,0.0,0,0,0,0,1.2,5,427,0,0.0,0,0,0,0,40.0,2,0,0.0,0,0,0,0,0,0
Kendall Sheffield,34105,CB,NYJ,3,0,22,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,1.7,1,58,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Casey Rogers,82347,DI,NYG,2,0,21,0,0,0,0,0,0,25.0,4,0,0.0,0,0,0,0,100.0,16,16,0,0.0,0,0,0,0,75.0,12,0,0.0,0,0,0,0,0,0
Earnest Brown IV,56428,DI,DAL,2,0,9,0,0,0,0,0,0,83.3,5,0,0.0,0,0,0,0,100.0,6,6,0,0.0,0,0,0,0,16.7,1,0,0.0,0,0,0,0,0,0
Branson Deen,82372,DI,BUF,1,0,4,0,0,0,0,0,0,20.0,1,0,0.0,0,0,0,0,100.0,5,5,0,0.0,0,0,0,0,80.0,4,0,0.0,0,0,0,0,0,0
Abdullah Anderson,32708,DI,TEN,4,0,31,0,0,0,0,0,0,62.5,10,0,0.0,0,0,0,0,100.0,17,17,0,0.0,0,0,0,0,37.5,6,0,0.0,0,0,0,0,0,0
Andre Jones Jr.,56395,ED,WAS,2,0,32,0,0,0,0,0,0,100.0,7,0,0.0,0,0,0,0,87.5,7,8,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Taki Taimani,82468,DI,MIN,7,0,18,0,0,0,0,0,0,61.1,22,0,0.0,0,0,0,0,100.0,42,42,0,0.0,0,0,0,0,38.9,14,0,0.0,0,0,0,0,0,0
Cameron Young,82499,DI,SEA,1,0,29,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Ty Summers,30242,LB,NYG,3,0,21,0,0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,7.8,4,51,0,0.0,0,0,0,0,75.0,3,0,0.0,0,0,0,0,0,0
Jack Jones,29050,CB,LV,17,0,23,0,0,0,0,0,0,100.0,3,0,0.0,0,0,0,0,0.5,3,600,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Starling Thomas V,83098,CB,ARZ,17,0,1,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.2,1,466,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Tyson Campbell,83217,CB,JAX,12,0,15,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.5,2,417,0,0.0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0,0
Devon Key,56307,S,DEN,13,0,10,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,2.1,3,146,0,0.0,0,0,0,0,100.0,3,0,0.0,0,0,0,0,0,0
Percy Butler,83271,S,WAS,17,0,32,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,1.4,3,208,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Keidron Smith,83310,S,DEN,2,0,10,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,14.3,1,7,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Michael Dwumfour,27376,DI,CLV,1,0,8,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Siran Neal,27130,CB,MIA,8,0,17,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,6.7,2,30,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
KhaDarel Hodge,26104,WR,ATL,1,0,2,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Sean Murphy-Bunting,25891,CB,ARZ,15,0,1,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.2,1,401,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Elijah Molden,56290,S,LAC,15,0,27,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0.4,2,468,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Levi Wallace,25445,CB,DEN,13,0,10,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.5,1,221,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Tyler Allgeier,83639,HB,ATL,2,0,2,0,0,0,0,0,0,,0,0,,0,0,0,0,50.0,1,2,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Chris Rodriguez Jr.,83689,HB,WAS,1,0,32,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Sam Eguavoen,15301,LB,NYJ,4,0,22,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,15.0,3,20,0,0.0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Talanoa Hufanga,83903,S,SF,7,0,28,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.6,1,163,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Lucas Krull,83962,TE,DEN,1,0,10,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Teagan Quitoriano,84036,TE,HST,1,0,13,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Josh Newton,84268,CB,CIN,14,0,7,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0.6,2,320,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Sione Takitaki,12666,LB,NE,11,0,19,0,0,0,0,0,0,50.0,7,0,0.0,0,0,0,0,18.3,15,82,0,0.0,0,0,0,0,50.0,7,0,0.0,0,0,0,0,0,0
Kendal Vickers,48993,DI,NO,1,0,20,0,0,0,0,0,0,54.5,6,0,0.0,0,0,0,0,100.0,12,12,0,0.0,0,0,0,0,45.5,5,0,0.0,0,0,0,0,0,0
Nick Scott,49012,S,CAR,6,0,5,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.6,1,160,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Nate Adkins,87625,TE,DEN,2,0,10,0,0,0,0,0,0,,0,0,,0,0,0,0,50.0,1,2,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Titus Leo,87743,ED,NE,1,0,19,0,0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,100.0,4,4,0,0.0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Dare Ogunbowale,12329,HB,HST,1,0,13,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Brodric Martin,91288,DI,DET,2,0,11,0,0,0,0,0,0,28.6,2,0,0.0,0,0,0,0,92.3,12,13,0,0.0,0,0,0,0,71.4,5,0,0.0,0,0,0,0,0,0
Arthur Maulet,12224,CB,BLT,3,0,3,0,0,0,0,0,0,60.0,3,0,0.0,0,0,0,0,9.8,5,51,0,0.0,0,0,0,0,40.0,2,0,0.0,0,0,0,0,0,0
Anthony Pittman,94372,LB,DET,2,0,11,0,0,0,0,0,0,100.0,4,0,0.0,0,0,0,0,40.0,4,10,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Mike Sainristil,97180,CB,WAS,17,0,32,0,0,0,0,0,0,60.0,3,0,0.0,0,0,0,0,0.9,5,547,0,0.0,0,0,0,0,40.0,2,0,0.0,0,0,0,0,0,0
Reddy Steward,97289,CB,CHI,1,0,6,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,9.1,1,11,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Alex Barrett,12183,ED,SF,3,0,28,0,0,0,0,0,0,35.7,5,0,0.0,0,0,0,0,100.0,14,14,0,0.0,0,0,0,0,64.3,9,0,0.0,0,0,0,0,0,0
Thomas Harper,97325,S,LV,13,0,23,0,0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,2.3,3,133,0,0.0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Dadrion Taylor-Demerson,97348,S,ARZ,14,0,1,0,0,0,0,0,0,33.3,3,0,0.0,0,0,0,0,5.5,9,164,0,0.0,0,0,0,0,66.7,6,0,0.0,0,0,1,0,0,1
Tre Flowers,49059,CB,IND,2,0,14,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,23.1,3,13,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Khaleke Hudson,49073,LB,CLV,2,0,8,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,50.0,1,2,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Dax Hill,97519,CB,CIN,5,0,7,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,1.5,2,135,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Drake Thomas,97525,LB,SEA,4,0,29,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,10.0,2,20,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Josh Wallace,97676,CB,LA,11,0,26,0,0,0,0,0,0,80.0,4,0,0.0,0,0,0,0,6.3,5,79,0,0.0,0,0,0,0,20.0,1,0,0.0,0,0,0,0,0,0
Xavier Woods,11946,S,CAR,17,0,5,0,0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0.5,3,595,0,0.0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Nephi Sewell,56107,LB,NO,1,0,20,0,0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,12.5,4,32,0,0.0,0,0,0,0,75.0,3,0,0.0,0,0,0,0,0,0
Levelle Bailey,97956,LB,DEN,2,0,10,0,0,0,0,0,0,,0,0,,0,0,0,0,50.0,1,2,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Jordan Magee,98155,LB,WAS,3,0,32,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,28.6,2,7,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jalen Graham,98165,LB,SF,4,0,28,0,0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,36.4,4,11,0,0.0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Duke Riley,11830,LB,MIA,5,0,17,0,0,0,0,0,0,77.8,7,0,0.0,0,0,0,0,32.1,9,28,0,0.0,0,0,0,0,22.2,2,0,0.0,0,0,0,0,0,0
Tatum Bethune,98532,LB,SF,3,0,28,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,4.5,1,22,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Ahkello Witherspoon,11821,CB,LA,13,0,26,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.3,1,294,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Zach Cunningham,11812,LB,DEN,2,0,10,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,25.0,1,4,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Cam Smith,98837,CB,MIA,6,0,17,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,1.0,1,96,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Ryan Neal,49132,S,TB,2,0,30,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,8.3,1,12,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Demetrius Flannigan-Fowles,49231,LB,SF,7,0,28,0,0,0,0,0,0,28.6,2,0,0.0,0,0,0,0,12.5,8,64,0,0.0,0,0,0,0,71.4,5,0,0.0,0,0,0,0,0,0
AJ Finley,98887,S,SEA,5,0,29,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,2.7,1,37,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Marcus Williams,11797,S,BLT,10,0,3,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0.5,2,401,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Justin Eboigbe,98925,DI,LAC,3,0,27,0,0,0,0,0,0,71.4,5,0,0.0,0,0,0,0,100.0,7,7,0,0.0,0,0,0,0,28.6,2,0,0.0,0,0,0,0,0,0
Kevin King,11788,CB,ATL,13,0,2,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,1.6,1,64,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Zion Logue,98944,DI,BUF,2,0,4,0,0,0,0,0,0,66.7,10,0,0.0,0,0,0,0,100.0,15,15,0,0.0,0,0,0,0,33.3,5,0,0.0,0,0,0,0,0,0
Tre'Davious White,11782,CB,BLT,11,0,3,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,1,225,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Carlton Davis III,49335,CB,DET,13,0,11,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.2,1,423,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jamal Adams,11761,S,DET,4,0,11,0,0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,26.7,4,15,0,0.0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
